init_mode,init_mode_effective,init_warning,SNR_dB,T,ris_shape,K,N,trial,seed,pipeline,failed,error,Y_NMSE,Z_NMSE,raw_noisy_residual,Z_noisy_residual,position_error,range_RMSE,delay_RMSE,polarization_angle_RMSE,delay_geometry_consistency_RMSE,compressed_ris_manifold_residual,evs_maxwell_consistency_residual,common_delay_pole_consistency,vp_converged,vp_nfev,vp_final_noisy_objective,vp_initial_noisy_objective,vp_initial_Y_NMSE,vp_worsened_noisy_objective,vp_worsened_true_nmse,optimizer_converged,optimizer_status,optimizer_message,nfev,initial_noisy_objective,final_noisy_objective,relative_noisy_objective_decrease,final_position_error,final_Y_NMSE,fail_convergence,fail_position_50cm,fail_position_1m,fail_nmse_1e2,fail_noisy_objective_increase,stage2_worsened_noisy_z_residual,stage2_worsened_true_z_nmse,stage2_initial_Z_noisy_residual,stage2_final_Z_noisy_residual,stage2_initial_Z_NMSE,stage2_final_Z_NMSE,success_pos_10cm,success_pos_20cm,success_pos_50cm,success_nmse_1e3,success_nmse_1e2
clean,clean,,0.0,128,32x32,2,24,11,2026052811,Stage-I only,False,,0.00037190528857927876,0.00034891607224538253,0.4981412581614159,0.5020181340042811,0.32963505948885696,0.18166465683613547,1.0054039223952623e-11,0.013917450372952306,5.010954263030908e-10,6.85981351993712e-25,1.0000004272045761e-20,1.3401577416544657e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,True,True
clean,clean,,0.0,128,32x32,2,24,11,2026052811,Stage-I + VP,False,,0.00021070116954424473,0.0002133341372307626,0.49815634078285376,0.5020431434911842,0.003982127983034873,0.0015267739445246448,1.5610267506504439e-12,0.014260674385812997,2.2747466845208257e-24,6.869554559663571e-25,9.99999759681551e-21,1.1102230246251565e-16,True,737,0.49815634078285376,0.672025602993152,0.3478190227356866,False,False,True,1,SciPy unavailable; used bounded coordinate-search fallback,737,0.672025602993152,0.49815634078285376,0.25872416383527275,0.003982127983034873,0.00021070116954424473,False,False,False,False,False,,,,,,,True,True,True,True,True
clean,clean,,0.0,128,32x32,2,24,11,2026052811,Stage-I + Stage-II,False,,0.0003530725619441517,0.00035543038596192085,0.498133482616743,0.5019979881328864,0.32667759254131773,0.1626655030994389,3.991302917909539e-12,0.017232813575863704,4.1056136513095764e-10,6.855556938330746e-25,1.0000001353137038e-20,0.0,,,,,,,,,,,,,,,,,,,,,,False,True,0.5020181340042811,0.5019979881328864,0.00034891607224538253,0.00035543038596192085,False,False,True,True,True
clean,clean,,0.0,128,32x32,2,24,11,2026052811,Stage-I + Stage-II + VP,False,,0.00020141986410558154,0.00020411504180877958,0.49815600169838475,0.5020430908412195,0.003942328343633489,0.001435169627630313,1.363334441880686e-12,0.013793085444217383,1.7668585629267794e-24,6.870513845258981e-25,1.0000023638820218e-20,5.551115123125783e-17,True,593,0.49815600169838475,0.6470152339014238,0.29721682285077805,False,False,True,1,SciPy unavailable; used bounded coordinate-search fallback,593,0.6470152339014238,0.49815600169838475,0.23007067593360334,0.003942328343633489,0.00020141986410558154,False,False,False,False,False,False,True,0.5020181340042811,0.5019979881328864,0.00034891607224538253,0.00035543038596192085,True,True,True,True,True
clean,clean,,0.0,128,32x32,2,24,12,2026052812,Stage-I only,False,,0.0004924049019839059,0.000321398783568494,0.4985053118447113,0.49474907977680116,0.31939357658518025,0.10766339598566013,3.1768768906387263e-11,0.007385103750778204,1.4903037121435288e-10,5.739886851303625e-25,9.999994661661538e-21,1.0626019854981767e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,True,True
clean,clean,,0.0,128,32x32,2,24,12,2026052812,Stage-I + VP,False,,6.859333972107557e-05,6.395192259329901e-05,0.49835788501840694,0.4946732880443433,0.0033761008708154292,0.00029728364831733874,2.7042245889738014e-12,0.004451611369443245,1.6543612251060553e-24,5.738886201304969e-25,9.999996939391184e-21,1.3401577416544657e-16,True,529,0.49835788501840694,0.5736021244470647,0.14853558051489069,False,False,True,1,SciPy unavailable; used bounded coordinate-search fallback,529,0.5736021244470647,0.49835788501840694,0.13117845318510798,0.0033761008708154292,6.859333972107557e-05,False,False,False,False,False,,,,,,,True,True,True,True,True
clean,clean,,0.0,128,32x32,2,24,12,2026052812,Stage-I + Stage-II,False,,0.00010512175497421879,9.9481538350468e-05,0.49836149247195166,0.4946507144365882,0.3213708357798547,0.11450330142422051,4.052417746833886e-12,0.014643598548672374,2.285308715714328e-10,5.744145551442968e-25,9.999992180755639e-21,8.326672684688674e-17,,,,,,,,,,,,,,,,,,,,,,False,False,0.49474907977680116,0.4946507144365882,0.000321398783568494,9.9481538350468e-05,False,False,True,True,True
clean,clean,,0.0,128,32x32,2,24,12,2026052812,Stage-I + Stage-II + VP,False,,6.974633630813658e-05,6.447758934334045e-05,0.4983577623993333,0.4946719522656309,0.0034162810022289295,0.00044073588377224927,3.0975171741971048e-12,0.00439482218757563,2.2747466845208257e-24,5.739623695178291e-25,1.000000199702431e-20,1.895269253967044e-16,True,577,0.4983577623993333,0.5877392470135455,0.17643331014613678,False,False,True,1,SciPy unavailable; used bounded coordinate-search fallback,577,0.5877392470135455,0.4983577623993333,0.15207676715207047,0.0034162810022289295,6.974633630813658e-05,False,False,False,False,False,False,False,0.49474907977680116,0.4946507144365882,0.000321398783568494,9.9481538350468e-05,True,True,True,True,True
clean,clean,,0.0,128,32x32,2,24,13,2026052813,Stage-I only,False,,0.0004064733334067408,0.00031022938831713596,0.4978340023914367,0.49780664586785517,0.3028993481397684,0.024243668789930384,1.8335972089646338e-11,0.018625945031813657,6.203959314397822e-11,6.500760715856359e-25,9.999985983624117e-21,1.1757450506243965e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,True,True
clean,clean,,0.0,128,32x32,2,24,13,2026052813,Stage-I + VP,False,,7.6523966978348e-05,7.564742782631907e-05,0.49779694894645204,0.4977748609353069,0.004579897544631575,0.0005661335794783948,5.023108254724168e-13,0.014002869252938885,1.6543612251060553e-24,6.500317647954658e-25,1.0000000133617468e-20,1.1757450506243965e-16,True,481,0.49779694894645204,0.5089097295738669,0.021348354389667375,False,False,True,1,SciPy unavailable; used bounded coordinate-search fallback,481,0.5089097295738669,0.49779694894645204,0.021836447569434602,0.004579897544631575,7.6523966978348e-05,False,False,False,False,False,,,,,,,True,True,True,True,True
clean,clean,,0.0,128,32x32,2,24,13,2026052813,Stage-I + Stage-II,False,,0.00016495055070884232,0.00015762015826001666,0.49780381366184306,0.49773498019330215,0.30640403639509034,0.03702037385082025,5.2854798200120194e-12,0.023353716360241326,5.872721208894997e-11,6.504726782168229e-25,1.0000000978828616e-20,7.850462293418876e-17,,,,,,,,,,,,,,,,,,,,,,False,False,0.49780664586785517,0.49773498019330215,0.00031022938831713596,0.00015762015826001666,False,False,True,True,True
clean,clean,,0.0,128,32x32,2,24,13,2026052813,Stage-I + Stage-II + VP,False,,7.802764553478635e-05,7.70960583840236e-05,0.49779691659415687,0.4977766728273035,0.00455780819009815,0.0005800678714160827,3.7391717114242087e-13,0.01407824066186835,2.0679515313825692e-25,6.498632737258204e-25,9.9999863863256e-21,1.0626019854981767e-16,True,513,0.49779691659415687,0.5122480490097648,0.027312574745749222,False,False,True,1,SciPy unavailable; used bounded coordinate-search fallback,513,0.5122480490097648,0.49779691659415687,0.028211200498554738,0.00455780819009815,7.802764553478635e-05,False,False,False,False,False,False,False,0.49780664586785517,0.49773498019330215,0.00031022938831713596,0.00015762015826001666,True,True,True,True,True
clean,clean,,0.0,128,32x32,2,24,14,2026052814,Stage-I only,False,,0.0005710770871172036,0.0004131973906702291,0.5000828767712601,0.49989514745841435,0.2969365944277165,0.0476203765337415,1.9628930488293175e-11,0.009867699320042733,5.6115179349934924e-11,7.5006310509029665e-25,1.0000012013747306e-20,1.0007415106216802e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,True,True
clean,clean,,0.0,128,32x32,2,24,14,2026052814,Stage-I + VP,False,,0.00021838927750064316,0.00021783295645735743,0.4998878408511788,0.4998156638974424,0.002053280864887101,0.0015309415716123359,3.0427114895669706e-12,0.015165807039044264,1.4475660719677982e-24,7.503632469921145e-25,1.0000019017263538e-20,1.1102230246251565e-16,True,513,0.4998878408511788,0.5192429342363952,0.03977429906149452,False,False,True,1,SciPy unavailable; used bounded coordinate-search fallback,513,0.5192429342363952,0.4998878408511788,0.037275602822944974,0.002053280864887101,0.00021838927750064316,False,False,False,False,False,,,,,,,True,True,True,True,True
clean,clean,,0.0,128,32x32,2,24,14,2026052814,Stage-I + Stage-II,False,,0.00024155817881472828,0.0002336314245275118,0.4999285534562416,0.4997596945350985,0.3081488222298923,0.09343486621752371,5.7605594219224886e-12,0.007130501577110433,1.0507389043227019e-10,7.499839653687926e-25,9.999974310458005e-21,5.551115123125783e-17,,,,,,,,,,,,,,,,,,,,,,False,False,0.49989514745841435,0.4997596945350985,0.0004131973906702291,0.0002336314245275118,False,False,True,True,True
clean,clean,,0.0,128,32x32,2,24,14,2026052814,Stage-I + Stage-II + VP,False,,0.00022062123349459128,0.00021991267324089115,0.49988769524666005,0.4998158747919613,0.0020616792808566854,0.0015000654354490578,3.2440803333940207e-12,0.015082956812712121,1.9509015729070716e-24,7.50338185909779e-25,9.999995555282322e-21,1.1757450506243965e-16,True,625,0.49988769524666005,0.5662112188347422,0.13390050817289526,False,False,True,1,SciPy unavailable; used bounded coordinate-search fallback,625,0.5662112188347422,0.49988769524666005,0.11713565782849628,0.0020616792808566854,0.00022062123349459128,False,False,False,False,False,False,False,0.49989514745841435,0.4997596945350985,0.0004131973906702291,0.0002336314245275118,True,True,True,True,True
clean,clean,,0.0,128,32x32,2,24,15,2026052815,Stage-I only,False,,0.0001586333869366018,0.000142740924738914,0.5012186138436963,0.5044744389364155,0.3052551231378144,0.034045458956856185,8.091113525309894e-12,0.01998084619674737,8.155352539444673e-11,5.803917209300893e-25,1.0000027591588872e-20,1.1757450506243965e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,True,True
clean,clean,,0.0,128,32x32,2,24,15,2026052815,Stage-I + VP,False,,9.862575122653046e-05,9.560939332592998e-05,0.5012200430500785,0.5045020397861331,0.006785600536069778,0.0004908791701766115,3.904309128853709e-12,0.01598172790716026,4.1359030627651384e-25,5.8074483108607725e-25,9.999972932446562e-21,1.1757450506243965e-16,True,545,0.5012200430500785,0.5116103787241478,0.02042372845457929,False,False,True,1,SciPy unavailable; used bounded coordinate-search fallback,545,0.5116103787241478,0.5012200430500785,0.02030907914726185,0.006785600536069778,9.862575122653046e-05,False,False,False,False,False,,,,,,,True,True,True,True,True
clean,clean,,0.0,128,32x32,2,24,15,2026052815,Stage-I + Stage-II,False,,0.00018818318707572546,0.00018618234511053522,0.5012284892481961,0.5044627577853144,0.3166221902814389,0.10763221482851144,4.6319854475170285e-12,0.021128066272213347,1.7470749628215168e-11,5.807148197714676e-25,9.999997657914106e-21,1.895269253967044e-16,,,,,,,,,,,,,,,,,,,,,,False,True,0.5044744389364155,0.5044627577853144,0.000142740924738914,0.00018618234511053522,False,False,True,True,True
clean,clean,,0.0,128,32x32,2,24,15,2026052815,Stage-I + Stage-II + VP,False,,9.60748186478527e-05,9.349998576893728e-05,0.5012200833186272,0.5045010505069341,0.006677573157141554,0.0005821964445309332,3.684691295739538e-12,0.01581516037159914,1.0339757656912846e-24,5.808244975704744e-25,1.0000024120588669e-20,1.5700924586837752e-16,True,673,0.5012200833186272,0.566082970098655,0.1295600134542915,False,False,True,1,SciPy unavailable; used bounded coordinate-search fallback,673,0.566082970098655,0.5012200833186272,0.11458194329485613,0.006677573157141554,9.60748186478527e-05,False,False,False,False,False,False,True,0.5044744389364155,0.5044627577853144,0.000142740924738914,0.00018618234511053522,True,True,True,True,True
clean,clean,,0.0,128,32x32,2,24,16,2026052816,Stage-I only,False,,0.00036897979411853993,0.00028891864404159126,0.4971867269633809,0.4988721343763122,0.307941323634586,0.04619269159838736,2.5028084348647266e-11,0.008832772353221198,4.151468721765124e-11,6.901525431978094e-25,9.999986297891576e-21,1.7963785889362148e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,True,True
clean,clean,,0.0,128,32x32,2,24,16,2026052816,Stage-I + VP,False,,0.0027898674468631655,0.002716662912572874,0.498472145649346,0.4999472664686168,0.641303985863678,0.008437977659999953,2.8029281856899248e-11,0.009373724655154885,1.2407709188295413e-24,6.806804380952493e-25,1.0000002948780909e-20,1.895269253967044e-16,True,673,0.498472145649346,0.5194648619652311,0.041443951315799185,False,False,True,1,SciPy unavailable; used bounded coordinate-search fallback,673,0.5194648619652311,0.498472145649346,0.040412196960667966,0.641303985863678,0.0027898674468631655,False,True,False,False,False,,,,,,,False,False,False,False,True
clean,clean,,0.0,128,32x32,2,24,16,2026052816,Stage-I + Stage-II,False,,0.00027267287952048407,0.00027547516347332663,0.4971318538137345,0.49877311173060657,0.31838134772958376,0.09973491731538088,9.69247222700042e-13,0.0078118697664576724,2.972664838420159e-10,6.901048820521993e-25,9.999985530692173e-21,7.850462293418876e-17,,,,,,,,,,,,,,,,,,,,,,False,False,0.4988721343763122,0.49877311173060657,0.00028891864404159126,0.00027547516347332663,False,False,True,True,True
clean,clean,,0.0,128,32x32,2,24,16,2026052816,Stage-I + Stage-II + VP,False,,0.002795974586337279,0.0027232427406589876,0.4984722495873759,0.49994535262643697,0.6412547458939026,0.008380449951678118,2.7970504124245043e-11,0.009259443769113977,1.9509015729070716e-24,6.807695774412708e-25,9.999995448899209e-21,1.3401577416544657e-16,True,577,0.4984722495873759,0.5869236721299336,0.17387205932805086,False,False,True,1,SciPy unavailable; used bounded coordinate-search fallback,577,0.5869236721299336,0.4984722495873759,0.1507034504530535,0.6412547458939026,0.002795974586337279,False,True,False,False,False,False,False,0.4988721343763122,0.49877311173060657,0.00028891864404159126,0.00027547516347332663,False,False,False,False,True
clean,clean,,0.0,128,32x32,2,24,17,2026052817,Stage-I only,False,,0.0002512348625379121,0.00024128598784864936,0.4998226150021342,0.5012560808431682,0.30748054968086985,0.052091444368332795,5.765660648940762e-12,0.005762407475324268,1.2025362599480937e-10,7.3622562998123465e-25,9.999992086515675e-21,1.0007415106216802e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,True,True
clean,clean,,0.0,128,32x32,2,24,17,2026052817,Stage-I + VP,False,,0.00010745899929511125,0.00010541923637466327,0.49978870860088515,0.5012536516313334,0.002352790396843867,0.00033663267316360847,2.702632211844143e-12,0.004161505563779205,1.7668585629267794e-24,7.356447567609629e-25,9.999998181748159e-21,1.0626019854981767e-16,True,433,0.49978870860088515,0.5227387464858251,0.046543551863868195,False,False,True,1,SciPy unavailable; used bounded coordinate-search fallback,433,0.5227387464858251,0.49978870860088515,0.04390345662957713,0.002352790396843867,0.00010745899929511125,False,False,False,False,False,,,,,,,True,True,True,True,True
clean,clean,,0.0,128,32x32,2,24,17,2026052817,Stage-I + Stage-II,False,,0.00024773840784283037,0.00024303351671726745,0.4998332826606069,0.5012139081501444,0.2998870405734003,0.04655662008364659,4.0632389185253065e-12,0.009524514009435282,1.0552355384140748e-10,7.347785945422602e-25,1.0000004398081655e-20,8.326672684688674e-17,,,,,,,,,,,,,,,,,,,,,,False,True,0.5012560808431682,0.5012139081501444,0.00024128598784864936,0.00024303351671726745,False,False,True,True,True
clean,clean,,0.0,128,32x32,2,24,17,2026052817,Stage-I + Stage-II + VP,False,,0.00010345237491078463,0.0001021290800568872,0.4997886814662462,0.5012547856582278,0.0020969599607250375,0.00030657778662417513,2.3065346636338063e-12,0.004164953553652253,1.8611563782443123e-24,7.355292083143802e-25,1.0000010895458517e-20,5.551115123125783e-17,True,641,0.4997886814662462,0.5129869988630726,0.025827110608767894,False,False,True,1,SciPy unavailable; used bounded coordinate-search fallback,641,0.5129869988630726,0.4997886814662462,0.025728366266743023,0.0020969599607250375,0.00010345237491078463,False,False,False,False,False,False,True,0.5012560808431682,0.5012139081501444,0.00024128598784864936,0.00024303351671726745,True,True,True,True,True
clean,clean,,0.0,128,32x32,2,24,18,2026052818,Stage-I only,False,,0.00035248628286199495,0.00030649162298553126,0.5011339682506479,0.5011962131891904,0.3111148905818682,0.18924058642658248,1.6751516762180172e-11,0.011435405237753674,5.271517597200835e-10,6.3908715739950645e-25,9.999988101975808e-21,1.1757450506243965e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,True,True
clean,clean,,0.0,128,32x32,2,24,18,2026052818,Stage-I + VP,False,,0.00017157348422168863,0.0001651597922418897,0.501093211138315,0.501224549689129,0.0030424905675193715,0.0012488593505854677,3.975901607082253e-12,0.009013884485134434,1.9509015729070716e-24,6.372672231565862e-25,1.0000005661344198e-20,5.551115123125783e-17,True,513,0.501093211138315,0.7201527090154098,0.431447886582528,False,False,True,1,SciPy unavailable; used bounded coordinate-search fallback,513,0.7201527090154098,0.501093211138315,0.30418478627483364,0.0030424905675193715,0.00017157348422168863,False,False,False,False,False,,,,,,,True,True,True,True,True
clean,clean,,0.0,128,32x32,2,24,18,2026052818,Stage-I + Stage-II,False,,0.000289918970814861,0.00027658190734560097,0.5010986809398673,0.501155150881843,0.3081288100443531,0.21652896344166875,6.39317648386885e-12,0.01878690693439934,6.546459870746456e-10,6.394834496183594e-25,1.0000028327871044e-20,1.0626019854981767e-16,,,,,,,,,,,,,,,,,,,,,,False,False,0.5011962131891904,0.501155150881843,0.00030649162298553126,0.00027658190734560097,False,False,True,True,True
clean,clean,,0.0,128,32x32,2,24,18,2026052818,Stage-I + Stage-II + VP,False,,0.0001912535255576011,0.00018416211634618047,0.5010927685800641,0.5012274448693889,0.003158121509383596,0.0013488866378065334,4.207182321943491e-12,0.00862997355733391,1.7052765185096254e-24,6.370965801208482e-25,1.0000011910788963e-20,1.0626019854981767e-16,True,577,0.5010927685800641,0.7568535341239382,0.5042693297803699,False,False,True,1,SciPy unavailable; used bounded coordinate-search fallback,577,0.7568535341239382,0.5010927685800641,0.33792636753677635,0.003158121509383596,0.0001912535255576011,False,False,False,False,False,False,False,0.5011962131891904,0.501155150881843,0.00030649162298553126,0.00027658190734560097,True,True,True,True,True
clean,clean,,0.0,128,32x32,2,24,19,2026052819,Stage-I only,False,,0.00046269067939812405,0.0003488764453164625,0.4993307242645626,0.5005933061668354,0.2944939950690867,0.08082660611873352,1.632733493276047e-11,0.017929874626567623,1.817895045396833e-10,6.827509490221968e-25,1.0000022586268385e-20,6.206335383118183e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,True,True
clean,clean,,0.0,128,32x32,2,24,19,2026052819,Stage-I + VP,False,,0.00015637184213870733,0.0001412155483686716,0.4992957532350418,0.5005922182842724,0.0012534375089355246,0.0003530804157941879,7.006474291489705e-12,0.016746781650453443,2.198262631226462e-24,6.833736797286581e-25,9.999982830643511e-21,1.895269253967044e-16,True,513,0.4992957532350418,0.5263598055738276,0.052667016965134504,False,False,True,1,SciPy unavailable; used bounded coordinate-search fallback,513,0.5263598055738276,0.4992957532350418,0.05141739937623288,0.0012534375089355246,0.00015637184213870733,False,False,False,False,False,,,,,,,True,True,True,True,True
clean,clean,,0.0,128,32x32,2,24,19,2026052819,Stage-I + Stage-II,False,,0.00019537488105005459,0.0001853228860982448,0.49927741803811754,0.5005435265965642,0.28482954326090865,0.02592378408963903,4.763212371632903e-12,0.009062523239049977,5.653979766403102e-11,6.8319097233604325e-25,9.999997345361958e-21,8.326672684688674e-17,,,,,,,,,,,,,,,,,,,,,,False,False,0.5005933061668354,0.5005435265965642,0.0003488764453164625,0.0001853228860982448,False,False,True,True,True
clean,clean,,0.0,128,32x32,2,24,19,2026052819,Stage-I + Stage-II + VP,False,,0.0001548710424502539,0.00014083860080039368,0.4992959180047827,0.5005911987917446,0.001447794788127332,0.0004782289229640363,6.665002588643027e-12,0.01663830022328482,2.6883369907973396e-24,6.831083272627682e-25,9.999992996758673e-21,2.7755575615628914e-17,True,545,0.4992959180047827,0.5087180034031901,0.019070337863933372,False,False,True,1,SciPy unavailable; used bounded coordinate-search fallback,545,0.5087180034031901,0.4992959180047827,0.01852123442727819,0.001447794788127332,0.0001548710424502539,False,False,False,False,False,False,False,0.5005933061668354,0.5005435265965642,0.0003488764453164625,0.0001853228860982448,True,True,True,True,True
