figure,variant,snr_db,trial_id,seed,receiver_mode,K,paper_k,effective_K,selected_branch,reliability_decision,trigger_reasons,gof_pass,position_error_m,peb_position_m,error_over_peb,relative_outlier_5peb,y_nmse,raw_objective_final,direct_candidate_position_error_m,direct_candidate_y_nmse,direct_candidate_raw_objective,rescue_candidate_position_error_m,rescue_candidate_y_nmse,rescue_candidate_raw_objective,rescue_candidate_available,rescue_accept_decision,rescue_reject_reason
fig1_fig2,free_jones_vp_gated_rescue,-5.0,0,3147786918,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.02534309959349157,0.0006350613982890841,39.90653448905616,True,0.003172067399511892,1.2544645643440449,0.02534309959349157,0.003172067399511892,1.2544645643440449,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp,-5.0,21,4000820147,full_6d,3,3,3,direct_vp,jnpp_then_vp,"[""poor_clock_consistency""]",False,0.06523787403260527,0.0008299829535644942,78.6014625389965,True,0.04045416674728697,1.1138525755886453,0.06523787403260527,0.04045416674728697,1.1138525755886453,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp_gated_rescue,-5.0,21,4000820147,full_6d,3,3,3,ris_only_stage2_then_vp,jnpp_then_vp,"[""poor_clock_consistency""]",False,0.002807073035084571,0.0008299829535644942,3.3820851657605107,False,2.1770886666076173e-05,1.0999853769341021,0.06523787403260527,0.04045416674728697,1.1138525755886453,0.002807073035084571,2.1770886666076173e-05,1.0999853769341021,True,accepted,accepted
fig1_fig2,free_jones_vp,-5.0,29,1456316145,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.02614855592453889,0.0006068660092784514,43.08785716245481,True,0.002411762940297118,1.853531848395638,0.02614855592453889,0.002411762940297118,1.853531848395638,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp_gated_rescue,-5.0,29,1456316145,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.02614855592453889,0.0006068660092784514,43.08785716245481,True,0.002411762940297118,1.853531848395638,0.02614855592453889,0.002411762940297118,1.853531848395638,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp,-5.0,16,1080178429,full_6d,3,3,3,direct_vp,jnpp_then_vp,"[""poor_clock_consistency""]",False,0.0019011597063923378,0.0005900169584949459,3.222211970384616,False,2.0536480233915525e-05,1.5208366541240994,0.0019011597063923378,2.0536480233915525e-05,1.5208366541240994,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp_gated_rescue,-5.0,16,1080178429,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,"[""poor_clock_consistency""]",False,0.0019011597063923378,0.0005900169584949459,3.222211970384616,False,2.0536480233915525e-05,1.5208366541240994,0.0019011597063923378,2.0536480233915525e-05,1.5208366541240994,0.0020870436124260836,7.423840776596603e-05,1.5208612280418958,True,rollback,existing_selector_rollback
fig1_fig2,free_jones_vp,-5.0,18,3644258948,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.019885295888296278,0.0005934303722478188,33.50906326714283,True,0.002040447530555286,1.3906743511139443,0.019885295888296278,0.002040447530555286,1.3906743511139443,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp_gated_rescue,-5.0,18,3644258948,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.019885295888296278,0.0005934303722478188,33.50906326714283,True,0.002040447530555286,1.3906743511139443,0.019885295888296278,0.002040447530555286,1.3906743511139443,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp,-5.0,42,1970772956,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.006718692359758844,0.0006017182000802888,11.165845339001466,True,0.0009540169462850241,0.5440008848663018,0.006718692359758844,0.0009540169462850241,0.5440008848663018,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp_gated_rescue,-5.0,42,1970772956,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.006718692359758844,0.0006017182000802888,11.165845339001466,True,0.0009540169462850241,0.5440008848663018,0.006718692359758844,0.0009540169462850241,0.5440008848663018,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp,-5.0,1,112311654,full_6d,3,3,3,direct_vp,jnpp_then_vp,"[""poor_clock_consistency""]",False,0.032327809595546694,0.0008078451997330827,40.01733204112374,True,0.01167154845187509,0.9642619898801923,0.032327809595546694,0.01167154845187509,0.9642619898801923,nan,nan,nan,False,not_run,not_requested
