figure,variant,trial_id,seed,snr_db,x_name,x_value,K,paper_k,effective_K,num_ris_paths,receiver_mode,config_seed,nested_receiver_noise_convention,reference_receiver_mode,reference_sigma2,nested_base_y_noisy_hash,failed,error,runtime_s,position_rmse_m,position_error_m,y_nmse,range_rmse_m,tau_rmse_s,raw_objective_final,outlier_flag,selected_branch,final_refinement_method,final_runner_name,used_main_single_proposed_path,variant_config_hash,global_vp_mode,global_vp_backend,global_vp_gpu_used,global_vp_gpu_device,global_vp_objective_backend,global_vp_linear_solve_backend,jones_mode,adaptive_enabled,adaptive_policy_name,selected_vp_family_branch,lambda_path_min,lambda_path_max,lambda_path_mean,lambda_clipped_fraction,used_stage1_regularizer,linear_nuisance_dim,nonlinear_dim,fixed_pol_score,jones_score,lambda_jones_per_path,snr_eff_per_path,jones_leakage_per_path,reliability_decision,trigger_reasons,gof_stat,gof_dof,gof_pass,data_only_scaled_efim_lambda_min,data_only_scaled_efim_condition_number,stage1_assignment_margin,stage1_selected_clock_std_ns,delta_t_k_ns,stage1_runtime_s,global_vp_runtime_s,total_runtime_s,peb_position_m,peb_scalar_m,peb_dual_m,peb_evs_m,efim_unscaled_cache_hit,efim_unscaled_cache_key,efim_sigma2,efim_reuse_mode,peb_backend,rss_mb_before,rss_mb_after,rss_mb_delta,warning,debug_main_position_error_m,debug_main_y_nmse,debug_main_raw_objective,debug_main_global_vp_mode,debug_main_adaptive_enabled,debug_config_diff_summary,direct_candidate_position_error_m,direct_candidate_y_nmse,direct_candidate_raw_objective,rescue_candidate_position_error_m,rescue_candidate_y_nmse,rescue_candidate_raw_objective,rescue_candidate_available,rescue_accept_decision,rescue_reject_reason,direct_candidate_lambda_jones_per_path,direct_candidate_snr_eff_per_path,direct_candidate_jones_leakage_per_path,rescue_candidate_lambda_jones_per_path,rescue_candidate_snr_eff_per_path,rescue_candidate_jones_leakage_per_path,direct_candidate_data_only_scaled_efim_lambda_min,direct_candidate_data_only_scaled_efim_condition_number,rescue_candidate_data_only_scaled_efim_lambda_min,rescue_candidate_data_only_scaled_efim_condition_number,legacy_stage1_decision,gof_reliability_decision,stage1_geometry_trigger,stage1_geometry_trigger_reasons,ngc_policy_active,ngc_lambda_ris,ngc_direct_clock_score,ngc_direct_clock_score_norm,ngc_direct_clock_dof,ngc_direct_clock_sigma_source,ngc_direct_clock_std_ns,ngc_direct_ris_score,ngc_direct_ris_score_norm,ngc_direct_ris_available,ngc_direct_total_score,ngc_direct_cert_status,ngc_direct_cert_reason,ngc_rescue_requested,ngc_rescue_request_reason,ngc_rescue_clock_score,ngc_rescue_clock_score_norm,ngc_rescue_clock_dof,ngc_rescue_clock_sigma_source,ngc_rescue_clock_std_ns,ngc_rescue_ris_score,ngc_rescue_ris_score_norm,ngc_rescue_ris_available,ngc_rescue_total_score,ngc_rescue_cert_status,ngc_rescue_cert_reason,ngc_selected_by,ngc_final_unreliable,ngc_threshold_clock_green,ngc_threshold_clock_red
fig1_fig2,adaptive_jones_vp_proposed_old_gated,90,4175219143,10.0,snr_db,10.0,3,3,3,3,full_6d,4175219143,,,nan,,False,,45.998375463997945,1.4998973956639159e-05,1.4998973956639159e-05,3.8527281199601025e-07,1.096832689213052e-05,4.895523071144338e-13,0.009024442795848622,False,direct_vp,global_exact_spherical_vp,main_single_proposed,True,2533f61c5dc8cb9f,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,0.16004468895503124,2.231619652127372,0.8976764251867744,0.0,True,3,4,3096725.458075429,3098966.537819381,"[0.3013649344779199,0.16004468895503124,2.231619652127372]","[3.318236083876459,6.24825482513085,0.44810503395795176]","[5.685146928635365e-07,1.7086786145508846e-08,1.2738871557993781e-06]",direct_vp,[],3092814.258714677,3096560,True,50293091.157571025,99.8791635282084,43.242505286659835,0.022467840938214485,"[4.988229005329636,4.986013686836309,5.034744205267317]",78.49381717100914,42.40820501500275,121.47897700800968,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,1.4998973956639159e-05,3.8527281199601025e-07,0.009024442795848622,nan,nan,nan,False,not_run,not_requested,"[0.3013649344779199,0.16004468895503124,2.231619652127372]","[3.318236083876459,6.24825482513085,0.44810503395795176]","[5.685146928635365e-07,1.7086786145508846e-08,1.2738871557993781e-06]",,,,50293091.157571025,99.8791635282084,nan,nan,direct_vp,direct_vp,False,[],False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,90,4175219143,10.0,snr_db,10.0,3,3,3,3,full_6d,4175219143,,,nan,,False,,43.446610471000895,1.4998973956639159e-05,1.4998973956639159e-05,3.8527281199601025e-07,1.096832689213052e-05,4.895523071144338e-13,0.009024442795848622,False,direct_vp,global_exact_spherical_vp,main_single_proposed,True,0704e93c4b1bcbf7,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,0.16004468895503124,2.231619652127372,0.8976764251867744,0.0,True,3,4,3096725.458075429,3098966.537819381,"[0.3013649344779199,0.16004468895503124,2.231619652127372]","[3.318236083876459,6.24825482513085,0.44810503395795176]","[5.685146928635365e-07,1.7086786145508846e-08,1.2738871557993781e-06]",direct_vp,[],3092814.258714677,3096560,True,50293091.157571025,99.8791635282084,43.242505286659835,0.022467840938214485,"[4.988229005329636,4.986013686836309,5.034744205267317]",78.49381717100914,39.37198094499763,118.44275293800456,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,1.4998973956639159e-05,3.8527281199601025e-07,0.009024442795848622,nan,nan,nan,False,not_run,not_requested,"[0.3013649344779199,0.16004468895503124,2.231619652127372]","[3.318236083876459,6.24825482513085,0.44810503395795176]","[5.685146928635365e-07,1.7086786145508846e-08,1.2738871557993781e-06]",,,,50293091.157571025,99.8791635282084,nan,nan,direct_vp,direct_vp,False,[],True,1.0,0.00016929796092376897,0.00016929796092376897,2,data_only_efim_tau_crb,0.003756083520146228,3.70872680689252e-06,3.70872680689252e-06,True,0.0001730066877306615,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,PEB,90,4175219143,10.0,snr_db,10.0,3,3,3,3,full_6d,4175219143,,,nan,,False,,2.3661693390022265,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,b32e5e3b6ee1433d,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.00014280113987449186,nan,nan,0.00014280113987449186,False,6333c10944794ce04d692bf5cb56023e51f4bf1ac8d7f2df89dad974bd0e5c09,0.009035419083527885,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,,,,,,,,nan,nan,nan,nan,,,,[],False,nan,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed,91,3347136468,10.0,snr_db,10.0,3,3,3,3,full_6d,3347136468,,,nan,,False,,70.43766917100584,5.235208270266792e-05,5.235208270266792e-05,4.923145285779463e-07,4.657480167626143e-05,4.754225028497622e-14,0.024663673101859133,False,direct_vp_rollback,global_exact_spherical_vp,main_single_proposed,True,edf1aa271a979bfa,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,0.11696196911382582,2.428986675097854,1.1764298465983838,0.0,True,3,4,3096725.458075429,3120589.6643544855,"[0.983340895583471,2.428986675097854,0.11696196911382582]","[1.0169413318314813,0.4116943127970371,8.549787658129254]","[2.832162482157683e-07,8.41626303499038e-08,4.789695817491547e-07]",jnpp_then_vp,[],3098743.3454228044,3096560,True,68568734.74469154,113.1606609721587,42.87195668541366,0.05485262011202294,"[4.923655490973698,5.043717381674516,5.03592149639109]",77.0676675850118,34.16871130900108,112.03758278299938,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,5.235208270266792e-05,4.923145285779463e-07,0.024663673101859133,5.2351460473840645e-05,4.92313596708951e-07,0.024663673101859136,True,rollback,existing_selector_rollback,"[0.983340895583471,2.428986675097854,0.11696196911382582]","[1.0169413318314813,0.4116943127970371,8.549787658129254]","[2.832162482157683e-07,8.41626303499038e-08,4.789695817491547e-07]","[0.9833408955355937,2.4289866755913123,0.11696196911232576]","[1.0169413318809946,0.4116943127133998,8.549787658238907]","[3.1817557814195807e-07,5.99015899795098e-08,3.80096690050645e-07]",68568734.74469154,113.1606609721587,68568734.7552274,113.16066091069766,direct_vp,direct_vp,False,[],False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_old_gated,91,3347136468,10.0,snr_db,10.0,3,3,3,3,full_6d,3347136468,,,nan,,False,,34.014155326993205,5.235208270266792e-05,5.235208270266792e-05,4.923145285779463e-07,4.657480167626143e-05,4.754225028497622e-14,0.024663673101859133,False,direct_vp,global_exact_spherical_vp,main_single_proposed,True,e3c5dabaa16c0753,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,0.11696196911382582,2.428986675097854,1.1764298465983838,0.0,True,3,4,3096725.458075429,3120589.6643544855,"[0.983340895583471,2.428986675097854,0.11696196911382582]","[1.0169413318314813,0.4116943127970371,8.549787658129254]","[2.832162482157683e-07,8.41626303499038e-08,4.789695817491547e-07]",direct_vp,[],3098743.3454228044,3096560,True,68568734.74469154,113.1606609721587,42.87195668541366,0.05485262011202294,"[4.923655490973698,5.043717381674516,5.03592149639109]",77.0676675850118,30.92450744198868,108.79337891598698,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,5.235208270266792e-05,4.923145285779463e-07,0.024663673101859133,nan,nan,nan,False,not_run,not_requested,"[0.983340895583471,2.428986675097854,0.11696196911382582]","[1.0169413318314813,0.4116943127970371,8.549787658129254]","[2.832162482157683e-07,8.41626303499038e-08,4.789695817491547e-07]",,,,68568734.74469154,113.1606609721587,nan,nan,direct_vp,direct_vp,False,[],False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,91,3347136468,10.0,snr_db,10.0,3,3,3,3,full_6d,3347136468,,,nan,,False,,36.872447326008114,5.235208270266792e-05,5.235208270266792e-05,4.923145285779463e-07,4.657480167626143e-05,4.754225028497622e-14,0.024663673101859133,False,direct_vp,global_exact_spherical_vp,main_single_proposed,True,9b853433ba0b0054,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,0.11696196911382582,2.428986675097854,1.1764298465983838,0.0,True,3,4,3096725.458075429,3120589.6643544855,"[0.983340895583471,2.428986675097854,0.11696196911382582]","[1.0169413318314813,0.4116943127970371,8.549787658129254]","[2.832162482157683e-07,8.41626303499038e-08,4.789695817491547e-07]",direct_vp,[],3098743.3454228044,3096560,True,68568734.74469154,113.1606609721587,42.87195668541366,0.05485262011202294,"[4.923655490973698,5.043717381674516,5.03592149639109]",77.0676675850118,33.29319966099865,111.16207113499695,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,5.235208270266792e-05,4.923145285779463e-07,0.024663673101859133,nan,nan,nan,False,not_run,not_requested,"[0.983340895583471,2.428986675097854,0.11696196911382582]","[1.0169413318314813,0.4116943127970371,8.549787658129254]","[2.832162482157683e-07,8.41626303499038e-08,4.789695817491547e-07]",,,,68568734.74469154,113.1606609721587,nan,nan,direct_vp,direct_vp,False,[],True,1.0,0.003275070447519018,0.003275070447519018,2,data_only_efim_tau_crb,0.0165203673474064,6.157379931036498e-06,6.157379931036498e-06,True,0.0032812278274500545,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,PEB,91,3347136468,10.0,snr_db,10.0,3,3,3,3,full_6d,3347136468,,,nan,,False,,2.747774727002252,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,1623f0cca7f27867,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.00010803658270640652,nan,nan,0.00010803658270640652,False,64607f16edc43d908c3fdfcf5a1ab43160e4a3b90bfd0c732196f2f9ce351b74,0.02464642265771189,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,,,,,,,,nan,nan,nan,nan,,,,[],False,nan,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed,92,971995857,10.0,snr_db,10.0,3,3,3,3,full_6d,971995857,,,nan,,False,,71.00313473900314,2.2450030300855348e-05,2.2450030300855348e-05,1.807794614943136e-07,6.149682903157078e-06,5.61751917693845e-14,0.05369682930535837,False,direct_vp_rollback,global_exact_spherical_vp,main_single_proposed,True,a75c380d735bf1a5,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,0.14014960426459547,2.8998446902668347,1.1455196775708845,0.0,True,3,4,3096725.458075429,3099522.1852854397,"[2.8998446902668347,0.39656473818122323,0.14014960426459547]","[0.3448460544640697,2.52165637465886,7.135232420006765]","[8.124589189492856e-07,9.6710811200304e-08,8.276777473249256e-07]",jnpp_then_vp,[],3097912.8701939136,3096560,True,83122583.55585667,80.21002736862573,41.79382720967049,0.05395616084282178,"[4.893439708408687,4.994137215283726,5.017921530714949]",80.01653225500195,39.227433831008966,119.87946290899708,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,2.2450030300855348e-05,1.807794614943136e-07,0.05369682930535837,2.2450729147360986e-05,1.807794778681241e-07,0.05369682930535862,True,rollback,existing_selector_rollback,"[2.8998446902668347,0.39656473818122323,0.14014960426459547]","[0.3448460544640697,2.52165637465886,7.135232420006765]","[8.124589189492856e-07,9.6710811200304e-08,8.276777473249256e-07]","[2.89984469031264,0.3965647381900016,0.14014960426555223]","[0.3448460544586226,2.5216563746030407,7.1352324199580535]","[7.669995755630308e-07,9.436174056419854e-08,7.433753117583824e-07]",83122583.55585667,80.21002736862573,83122583.53813161,80.21002733672628,direct_vp,direct_vp,False,[],False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_old_gated,92,971995857,10.0,snr_db,10.0,3,3,3,3,full_6d,971995857,,,nan,,False,,35.12756611999066,2.2450030300855348e-05,2.2450030300855348e-05,1.807794614943136e-07,6.149682903157078e-06,5.61751917693845e-14,0.05369682930535837,False,direct_vp,global_exact_spherical_vp,main_single_proposed,True,fdf3eab24964bc44,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,0.14014960426459547,2.8998446902668347,1.1455196775708845,0.0,True,3,4,3096725.458075429,3099522.1852854397,"[2.8998446902668347,0.39656473818122323,0.14014960426459547]","[0.3448460544640697,2.52165637465886,7.135232420006765]","[8.124589189492856e-07,9.6710811200304e-08,8.276777473249256e-07]",direct_vp,[],3097912.8701939136,3096560,True,83122583.55585667,80.21002736862573,41.79382720967049,0.05395616084282178,"[4.893439708408687,4.994137215283726,5.017921530714949]",80.01653225500195,31.480647397998837,112.13267647598695,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,2.2450030300855348e-05,1.807794614943136e-07,0.05369682930535837,nan,nan,nan,False,not_run,not_requested,"[2.8998446902668347,0.39656473818122323,0.14014960426459547]","[0.3448460544640697,2.52165637465886,7.135232420006765]","[8.124589189492856e-07,9.6710811200304e-08,8.276777473249256e-07]",,,,83122583.55585667,80.21002736862573,nan,nan,direct_vp,direct_vp,False,[],False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,92,971995857,10.0,snr_db,10.0,3,3,3,3,full_6d,971995857,,,nan,,False,,36.159487312004785,2.2450030300855348e-05,2.2450030300855348e-05,1.807794614943136e-07,6.149682903157078e-06,5.61751917693845e-14,0.05369682930535837,False,direct_vp,global_exact_spherical_vp,main_single_proposed,True,703df809507a834a,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,0.14014960426459547,2.8998446902668347,1.1455196775708845,0.0,True,3,4,3096725.458075429,3099522.1852854397,"[2.8998446902668347,0.39656473818122323,0.14014960426459547]","[0.3448460544640697,2.52165637465886,7.135232420006765]","[8.124589189492856e-07,9.6710811200304e-08,8.276777473249256e-07]",direct_vp,[],3097912.8701939136,3096560,True,83122583.55585667,80.21002736862573,41.79382720967049,0.05395616084282178,"[4.893439708408687,4.994137215283726,5.017921530714949]",80.01653225500195,34.02757002200815,114.67959909999627,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,2.2450030300855348e-05,1.807794614943136e-07,0.05369682930535837,nan,nan,nan,False,not_run,not_requested,"[2.8998446902668347,0.39656473818122323,0.14014960426459547]","[0.3448460544640697,2.52165637465886,7.135232420006765]","[8.124589189492856e-07,9.6710811200304e-08,8.276777473249256e-07]",,,,83122583.55585667,80.21002736862573,nan,nan,direct_vp,direct_vp,False,[],True,1.0,0.0019201241898070057,0.0019201241898070057,2,data_only_efim_tau_crb,0.012649519720154746,2.5937513534850368e-05,2.5937513534850368e-05,True,0.0019460617033418561,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,PEB,92,971995857,10.0,snr_db,10.0,3,3,3,3,full_6d,971995857,,,nan,,False,,2.4172155230044154,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,8064ab8c310458c0,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.00010085393080804644,nan,nan,0.00010085393080804644,False,414dc620a83beefed3505e1c54ca50570728cbcfef97d68ab55ee64715d67776,0.05367365702982516,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,,,,,,,,nan,nan,nan,nan,,,,[],False,nan,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed,64,1096511241,10.0,snr_db,10.0,3,3,3,3,full_6d,1096511241,,,nan,,False,,416.62701487400045,7.118362341471448e-05,7.118362341471448e-05,3.2493077790913947e-07,9.8020005985215e-06,2.2837576660935698e-14,0.016392504170003434,False,direct_vp_rollback,global_exact_spherical_vp,main_single_proposed,True,0b0c28fe40c4119b,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,0.23136362730980856,0.42828135849367194,0.3191909821740966,0.0,True,3,4,3096725.458075429,9667802.652856888,"[0.29792796071880934,0.42828135849367194,0.23136362730980856]","[3.356516110763847,2.3349136733775144,4.322200562064641]","[4.3105185117436224e-07,2.905721993784628e-06,7.70350090522031e-06]",jnpp_then_vp,[],3095547.2042407603,3096560,True,80676555.22249565,78.5724777882578,69.70389635970957,0.0023939489946335052,"[5.000848397714518,4.996647946630295,5.002291704459105]",70.3393179650011,377.9761887710047,448.9804544409999,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,7.118362341471448e-05,3.2493077790913947e-07,0.016392504170003434,7.118138381721597e-05,3.2493383812588973e-07,0.016392504170003555,True,rollback,existing_selector_rollback,"[0.29792796071880934,0.42828135849367194,0.23136362730980856]","[3.356516110763847,2.3349136733775144,4.322200562064641]","[4.3105185117436224e-07,2.905721993784628e-06,7.70350090522031e-06]","[0.2979279607050098,0.42828135853619903,0.23136362726205734]","[3.356516110919315,2.3349136731456643,4.322200562956701]","[5.79853051993957e-07,5.0851977424812944e-08,9.9597033589572e-07]",80676555.22249565,78.5724777882578,80676555.89763719,78.57247718286783,direct_vp,direct_vp,False,[],False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_old_gated,64,1096511241,10.0,snr_db,10.0,3,3,3,3,full_6d,1096511241,,,nan,,False,,375.02160057998844,7.118362341471448e-05,7.118362341471448e-05,3.2493077790913947e-07,9.8020005985215e-06,2.2837576660935698e-14,0.016392504170003434,False,direct_vp,global_exact_spherical_vp,main_single_proposed,True,6c983842fcfbd20d,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,0.23136362730980856,0.42828135849367194,0.3191909821740966,0.0,True,3,4,3096725.458075429,9667802.652856888,"[0.29792796071880934,0.42828135849367194,0.23136362730980856]","[3.356516110763847,2.3349136733775144,4.322200562064641]","[4.3105185117436224e-07,2.905721993784628e-06,7.70350090522031e-06]",direct_vp,[],3095547.2042407603,3096560,True,80676555.22249565,78.5724777882578,69.70389635970957,0.0023939489946335052,"[5.000848397714518,4.996647946630295,5.002291704459105]",70.3393179650011,371.328348577008,442.3326142470032,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,7.118362341471448e-05,3.2493077790913947e-07,0.016392504170003434,nan,nan,nan,False,not_run,not_requested,"[0.29792796071880934,0.42828135849367194,0.23136362730980856]","[3.356516110763847,2.3349136733775144,4.322200562064641]","[4.3105185117436224e-07,2.905721993784628e-06,7.70350090522031e-06]",,,,80676555.22249565,78.5724777882578,nan,nan,direct_vp,direct_vp,False,[],False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,64,1096511241,10.0,snr_db,10.0,3,3,3,3,full_6d,1096511241,,,nan,,False,,359.41159681799763,7.118362341471448e-05,7.118362341471448e-05,3.2493077790913947e-07,9.8020005985215e-06,2.2837576660935698e-14,0.016392504170003434,False,direct_vp,global_exact_spherical_vp,main_single_proposed,True,bc56b18c6dbae784,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,0.23136362730980856,0.42828135849367194,0.3191909821740966,0.0,True,3,4,3096725.458075429,9667802.652856888,"[0.29792796071880934,0.42828135849367194,0.23136362730980856]","[3.356516110763847,2.3349136733775144,4.322200562064641]","[4.3105185117436224e-07,2.905721993784628e-06,7.70350090522031e-06]",direct_vp,[],3095547.2042407603,3096560,True,80676555.22249565,78.5724777882578,69.70389635970957,0.0023939489946335052,"[5.000848397714518,4.996647946630295,5.002291704459105]",70.3393179650011,355.86958550900454,426.87385117899976,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,7.118362341471448e-05,3.2493077790913947e-07,0.016392504170003434,nan,nan,nan,False,not_run,not_requested,"[0.29792796071880934,0.42828135849367194,0.23136362730980856]","[3.356516110763847,2.3349136733775144,4.322200562064641]","[4.3105185117436224e-07,2.905721993784628e-06,7.70350090522031e-06]",,,,80676555.22249565,78.5724777882578,nan,nan,direct_vp,direct_vp,False,[],True,1.0,2.060629385580016e-06,2.060629385580016e-06,2,data_only_efim_tau_crb,0.00041439005232389613,3.1412789756010287e-06,3.1412789756010287e-06,True,5.201908361181044e-06,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,PEB,64,1096511241,10.0,snr_db,10.0,3,3,3,3,full_6d,1096511241,,,nan,,False,,2.1894979839998996,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,795f45e9c3fa8254,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.00011271553349555331,nan,nan,0.00011271553349555331,False,e140a9cd0c7a64d7d06d7886e7a75298e3fbf2d3964882a91cad3a1a2e55c6a3,0.016397952169229648,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,,,,,,,,nan,nan,nan,nan,,,,[],False,nan,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed,94,3608384463,10.0,snr_db,10.0,3,3,3,3,full_6d,3608384463,,,nan,,False,,62.79944858299859,4.705984269354503e-05,4.705984269354503e-05,7.586512662863894e-07,8.84187815733506e-06,2.5269347587921665e-13,0.0467927473600679,False,direct_vp_rollback,global_exact_spherical_vp,main_single_proposed,True,03ae433f6588023f,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,0.1351718082927643,1.5269645013148943,0.7259657432428496,0.0,True,3,4,3096725.458075429,3171264.744822371,"[0.5157609201208903,0.1351718082927643,1.5269645013148943]","[1.9388828447201703,7.397992322733428,0.6548940719560649]","[5.454276787566305e-06,7.682042670646496e-09,1.948769752621344e-08]",jnpp_then_vp,[],3098716.7628207016,3096560,True,57323892.27745864,101.85774156153362,38.381140743997285,0.021272821734195316,"[5.038000331316175,5.013200570955704,5.065288322897402]",65.22511782700894,31.496074837996275,97.23743039699912,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,4.705984269354503e-05,7.586512662863894e-07,0.0467927473600679,4.706222009850033e-05,7.586500447355777e-07,0.046792747360067985,True,rollback,existing_selector_rollback,"[0.5157609201208903,0.1351718082927643,1.5269645013148943]","[1.9388828447201703,7.397992322733428,0.6548940719560649]","[5.454276787566305e-06,7.682042670646496e-09,1.948769752621344e-08]","[0.5157609200940121,0.13517180829917763,1.5269645013643458]","[1.9388828448212123,7.397992322382422,0.6548940719348558]","[5.482719835920527e-06,2.2586545091478403e-08,4.1708403897164283e-07]",57323892.27745864,101.85774156153362,57323892.9306779,101.85774031995533,direct_vp,direct_vp,False,[],False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
