figure,variant,snr_db,trial_id,seed,receiver_mode,K,paper_k,effective_K,selected_branch,reliability_decision,trigger_reasons,gof_pass,position_error_m,peb_position_m,error_over_peb,relative_outlier_5peb,y_nmse,raw_objective_final,direct_candidate_position_error_m,direct_candidate_y_nmse,direct_candidate_raw_objective,rescue_candidate_position_error_m,rescue_candidate_y_nmse,rescue_candidate_raw_objective,rescue_candidate_available,rescue_accept_decision,rescue_reject_reason,direct_candidate_lambda_jones_per_path,direct_candidate_snr_eff_per_path,direct_candidate_jones_leakage_per_path,rescue_candidate_lambda_jones_per_path,rescue_candidate_snr_eff_per_path,rescue_candidate_jones_leakage_per_path,direct_candidate_data_only_scaled_efim_lambda_min,direct_candidate_data_only_scaled_efim_condition_number,rescue_candidate_data_only_scaled_efim_lambda_min,rescue_candidate_data_only_scaled_efim_condition_number,legacy_stage1_decision,gof_reliability_decision,stage1_geometry_trigger,stage1_geometry_trigger_reasons,ngc_policy_active,ngc_lambda_ris,ngc_direct_clock_score,ngc_direct_clock_score_norm,ngc_direct_clock_dof,ngc_direct_clock_sigma_source,ngc_direct_clock_std_ns,ngc_direct_ris_score,ngc_direct_ris_score_norm,ngc_direct_ris_available,ngc_direct_total_score,ngc_direct_cert_status,ngc_direct_cert_reason,ngc_rescue_requested,ngc_rescue_request_reason,ngc_rescue_clock_score,ngc_rescue_clock_score_norm,ngc_rescue_clock_dof,ngc_rescue_clock_sigma_source,ngc_rescue_clock_std_ns,ngc_rescue_ris_score,ngc_rescue_ris_score_norm,ngc_rescue_ris_available,ngc_rescue_total_score,ngc_rescue_cert_status,ngc_rescue_cert_reason,ngc_selected_by,ngc_final_unreliable,ngc_threshold_clock_green,ngc_threshold_clock_red
fig1_fig2,adaptive_jones_vp_proposed_old_gated,-10.0,19,3846521747,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.0022616663956822563,0.0012511146204778243,1.8077211781111495,False,6.801161557738064e-05,1.1852845875166582,0.0022616663956822563,6.801161557738064e-05,1.1852845875166582,nan,nan,nan,False,not_run,not_requested,"[39.15189715162259,18.67000899830257,47.945783232529514]","[0.025541546456565634,0.053561838136888286,0.020856891524791896]","[2.9451813555357537e-08,8.494207421086984e-09,3.278989285592524e-08]",,,,667050.604983404,80.26256490244099,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,-10.0,19,3846521747,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.0022616663956822563,0.0012511146204778243,1.8077211781111495,False,6.801161557738064e-05,1.1852845875166582,0.0022616663956822563,6.801161557738064e-05,1.1852845875166582,nan,nan,nan,False,not_run,not_requested,"[39.15189715162259,18.67000899830257,47.945783232529514]","[0.025541546456565634,0.053561838136888286,0.020856891524791896]","[2.9451813555357537e-08,8.494207421086984e-09,3.278989285592524e-08]",,,,667050.604983404,80.26256490244099,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",True,1.0,0.026189702352178296,0.026189702352178296,2,data_only_efim_tau_crb,0.04671696903711603,0.0006435253944408344,0.0006435253944408344,True,0.02683322774661913,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,-10.0,18,3644258948,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.0005109416425222073,0.0010552850122600296,0.4841740729624877,False,3.669779245869093e-05,4.394780839674873,0.0005109416425222073,3.669779245869093e-05,4.394780839674873,nan,nan,nan,False,not_run,not_requested,"[64.05487489348474,108.1992259288262,13.327460469389017]","[0.015611614285389213,0.009242210295936904,0.07503304941579139]","[9.38169347470478e-09,5.676226333046835e-09,5.038750977252688e-08]",,,,808336.2057136612,80.65498606378686,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,-10.0,18,3644258948,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.0005109416425222073,0.0010552850122600296,0.4841740729624877,False,3.669779245869093e-05,4.394780839674873,0.0005109416425222073,3.669779245869093e-05,4.394780839674873,nan,nan,nan,False,not_run,not_requested,"[64.05487489348474,108.1992259288262,13.327460469389017]","[0.015611614285389213,0.009242210295936904,0.07503304941579139]","[9.38169347470478e-09,5.676226333046835e-09,5.038750977252688e-08]",,,,808336.2057136612,80.65498606378686,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",True,1.0,0.2327763004471054,0.2327763004471054,2,data_only_efim_tau_crb,0.13927679288833003,0.00035668291172592293,0.00035668291172592293,True,0.2331329833588313,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,-10.0,13,634888206,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.001585644866875988,0.0011789249478039749,1.3449922065264839,False,4.152812554945881e-05,2.044646807993855,0.001585644866875988,4.152812554945881e-05,2.044646807993855,nan,nan,nan,False,not_run,not_requested,"[17.021815093784255,255.36684854820933,27.124092591326626]","[0.0587481413981604,0.003915935077046026,0.036867592772214706]","[2.0693118381114323e-07,2.960941948646503e-11,5.7053359184572626e-06]",,,,754056.0612063741,80.41011790478002,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,-10.0,13,634888206,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.001585644866875988,0.0011789249478039749,1.3449922065264839,False,4.152812554945881e-05,2.044646807993855,0.001585644866875988,4.152812554945881e-05,2.044646807993855,nan,nan,nan,False,not_run,not_requested,"[17.021815093784255,255.36684854820933,27.124092591326626]","[0.0587481413981604,0.003915935077046026,0.036867592772214706]","[2.0693118381114323e-07,2.960941948646503e-11,5.7053359184572626e-06]",,,,754056.0612063741,80.41011790478002,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",True,1.0,0.05134756996612974,0.05134756996612974,2,data_only_efim_tau_crb,0.06541379184731722,0.0003227220952169128,0.0003227220952169128,True,0.05167029206134666,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,-10.0,20,3607282624,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.00042725634295734773,0.00106757230283559,0.4002130270919428,False,6.764497527645972e-05,5.7181199546044335,0.00042725634295734773,6.764497527645972e-05,5.7181199546044335,nan,nan,nan,False,not_run,not_requested,"[42.84698076481959,79.33591914359307,15.830716740072587]","[0.023338867339241415,0.01260463117734511,0.06316833384131311]","[8.271175435742728e-08,3.4458060265008445e-09,6.170199733015762e-08]",,,,856213.1432055569,65.48366769759068,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,-10.0,20,3607282624,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.00042725634295734773,0.00106757230283559,0.4002130270919428,False,6.764497527645972e-05,5.7181199546044335,0.00042725634295734773,6.764497527645972e-05,5.7181199546044335,nan,nan,nan,False,not_run,not_requested,"[42.84698076481959,79.33591914359307,15.830716740072587]","[0.023338867339241415,0.01260463117734511,0.06316833384131311]","[8.271175435742728e-08,3.4458060265008445e-09,6.170199733015762e-08]",,,,856213.1432055569,65.48366769759068,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",True,1.0,0.005361422396669504,0.005361422396669504,2,data_only_efim_tau_crb,0.021137294049202674,0.0001648633760936579,0.0001648633760936579,True,0.005526285772763162,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,-10.0,22,3206710796,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.0006275205218457333,0.0013433830462335197,0.46711957814647875,False,5.039083719052071e-05,1.0713587781139395,0.0006275205218457333,5.039083719052071e-05,1.0713587781139395,nan,nan,nan,False,not_run,not_requested,"[24.656397554376113,21.9133072130987,70.89377529690601]","[0.04055742521874854,0.04563437140060427,0.01410561076400665]","[1.1989945245215757e-07,4.334070103180889e-08,1.0523163870440275e-07]",,,,568962.3502140029,85.35874101011383,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,-10.0,22,3206710796,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.0006275205218457333,0.0013433830462335197,0.46711957814647875,False,5.039083719052071e-05,1.0713587781139395,0.0006275205218457333,5.039083719052071e-05,1.0713587781139395,nan,nan,nan,False,not_run,not_requested,"[24.656397554376113,21.9133072130987,70.89377529690601]","[0.04055742521874854,0.04563437140060427,0.01410561076400665]","[1.1989945245215757e-07,4.334070103180889e-08,1.0523163870440275e-07]",,,,568962.3502140029,85.35874101011383,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",True,1.0,0.09846356272055318,0.09846356272055318,2,data_only_efim_tau_crb,0.0905830938607168,0.00012627052478636808,0.00012627052478636808,True,0.09858983324533954,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,-10.0,23,2043173887,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.0016639732759041273,0.0011079693799400164,1.501822438445196,False,5.141619117803837e-05,3.2753090571116195,0.0016639732759041273,5.141619117803837e-05,3.2753090571116195,nan,nan,nan,False,not_run,not_requested,"[123.96996080715867,20.733152017436407,22.849073660384093]","[0.008066470242993614,0.048231933048012925,0.04376545040033544]","[5.3570542195524516e-08,2.2713309431754623e-09,2.4961345709147973e-09]",,,,837638.0385656568,64.17189407695491,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,-10.0,23,2043173887,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.0016639732759041273,0.0011079693799400164,1.501822438445196,False,5.141619117803837e-05,3.2753090571116195,0.0016639732759041273,5.141619117803837e-05,3.2753090571116195,nan,nan,nan,False,not_run,not_requested,"[123.96996080715867,20.733152017436407,22.849073660384093]","[0.008066470242993614,0.048231933048012925,0.04376545040033544]","[5.3570542195524516e-08,2.2713309431754623e-09,2.4961345709147973e-09]",,,,837638.0385656568,64.17189407695491,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",True,1.0,0.03852514562085006,0.03852514562085006,2,data_only_efim_tau_crb,0.05666064596999848,0.00018905280608560662,0.00018905280608560662,True,0.03871419842693567,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,-10.0,21,4000820147,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.0007149525444851274,0.0014759415970070314,0.48440435985741875,False,3.0923162128665096e-05,3.478441292620828,0.0007149525444851274,3.0923162128665096e-05,3.478441292620828,nan,nan,nan,False,not_run,not_requested,"[11.458518279832434,462.55187346650064,93.8573293799279]","[0.08727131864410353,0.002161919682744234,0.010654468931863729]","[3.689923163208556e-08,7.3374847461456945e-09,1.9045520947532046e-08]",,,,509999.4308941791,136.26239111677302,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,-10.0,21,4000820147,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.0007149525444851274,0.0014759415970070314,0.48440435985741875,False,3.0923162128665096e-05,3.478441292620828,0.0007149525444851274,3.0923162128665096e-05,3.478441292620828,nan,nan,nan,False,not_run,not_requested,"[11.458518279832434,462.55187346650064,93.8573293799279]","[0.08727131864410353,0.002161919682744234,0.010654468931863729]","[3.689923163208556e-08,7.3374847461456945e-09,1.9045520947532046e-08]",,,,509999.4308941791,136.26239111677302,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",True,1.0,0.9587783747131287,0.9587783747131287,2,data_only_efim_tau_crb,0.28266269278551903,0.0006618904076101291,0.0006618904076101291,True,0.9594402651207388,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,-10.0,25,3407116044,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.0010165645255795293,0.0013626566801322015,0.7460166162183308,False,7.04622906381762e-05,2.045387890719765,0.0010165645255795293,7.04622906381762e-05,2.045387890719765,nan,nan,nan,False,not_run,not_requested,"[21.21028422134577,25.18033089145033,76.41314118388823]","[0.04714694011372097,0.03971353689853049,0.013086754247114207]","[1.3112325379990451e-08,8.601582789649108e-09,2.4833679892913912e-08]",,,,550108.159914208,83.24115144877409,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,-10.0,25,3407116044,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.0010165645255795293,0.0013626566801322015,0.7460166162183308,False,7.04622906381762e-05,2.045387890719765,0.0010165645255795293,7.04622906381762e-05,2.045387890719765,nan,nan,nan,False,not_run,not_requested,"[21.21028422134577,25.18033089145033,76.41314118388823]","[0.04714694011372097,0.03971353689853049,0.013086754247114207]","[1.3112325379990451e-08,8.601582789649108e-09,2.4833679892913912e-08]",,,,550108.159914208,83.24115144877409,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",True,1.0,1.173407795533026,1.173407795533026,2,data_only_efim_tau_crb,0.31270430595226145,0.0001421181965349309,0.0001421181965349309,True,1.1735499137295609,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,-10.0,26,890721611,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.0017397357147467352,0.0011642683246888541,1.494273852388514,False,2.6466926801856703e-05,4.766393530106699,0.0017397357147467352,2.6466926801856703e-05,4.766393530106699,nan,nan,nan,False,not_run,not_requested,"[19.55165519378348,98.79520695514165,25.601115461485417]","[0.05114656483397897,0.010121948530916674,0.039060798014008774]","[3.305179111972927e-08,1.860169963273266e-09,2.0534488998184243e-07]",,,,768534.4259912047,86.75093093494694,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,-10.0,26,890721611,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.0017397357147467352,0.0011642683246888541,1.494273852388514,False,2.6466926801856703e-05,4.766393530106699,0.0017397357147467352,2.6466926801856703e-05,4.766393530106699,nan,nan,nan,False,not_run,not_requested,"[19.55165519378348,98.79520695514165,25.601115461485417]","[0.05114656483397897,0.010121948530916674,0.039060798014008774]","[3.305179111972927e-08,1.860169963273266e-09,2.0534488998184243e-07]",,,,768534.4259912047,86.75093093494694,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",True,1.0,0.040614141715863,0.040614141715863,2,data_only_efim_tau_crb,0.05817655721727826,0.00015381863381394145,0.00015381863381394145,True,0.04076796034967694,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,-10.0,28,4133035554,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.0007896085048266958,0.0014163952249484026,0.5574775252828603,False,2.9302470659319144e-05,3.542768288666307,0.0007896085048266958,2.9302470659319144e-05,3.542768288666307,nan,nan,nan,False,not_run,not_requested,"[18.341262999202325,25.758860763725718,147.21914032071902]","[0.054521872350074774,0.03882159266074634,0.00679259502313535]","[6.687473201369004e-08,1.3298465165670582e-08,2.106647672727652e-08]",,,,511663.2242750797,89.1945295960333,nan,nan,direct_vp,direct_vp,False,[],False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,-10.0,28,4133035554,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.0007896085048266958,0.0014163952249484026,0.5574775252828603,False,2.9302470659319144e-05,3.542768288666307,0.0007896085048266958,2.9302470659319144e-05,3.542768288666307,nan,nan,nan,False,not_run,not_requested,"[18.341262999202325,25.758860763725718,147.21914032071902]","[0.054521872350074774,0.03882159266074634,0.00679259502313535]","[6.687473201369004e-08,1.3298465165670582e-08,2.106647672727652e-08]",,,,511663.2242750797,89.1945295960333,nan,nan,direct_vp,direct_vp,False,[],True,1.0,0.4367841490693804,0.4367841490693804,2,data_only_efim_tau_crb,0.1907843785248547,0.00048514595356329905,0.00048514595356329905,True,0.4372692950229437,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,-10.0,5,2290547997,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.0017093345583367944,0.001213276957871888,1.4088576785757156,False,4.4996153431115666e-05,2.727697676226,0.0017093345583367944,4.4996153431115666e-05,2.727697676226,nan,nan,nan,False,not_run,not_requested,"[57.87522228056458,17.058355308713416,40.37985590512458]","[0.01727855134783544,0.058622298685040354,0.024764823388899487]","[5.179681179024573e-08,3.7551484995557867e-10,4.976406894163344e-08]",,,,723093.7902387159,74.46660954143569,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,-10.0,5,2290547997,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.0017093345583367944,0.001213276957871888,1.4088576785757156,False,4.4996153431115666e-05,2.727697676226,0.0017093345583367944,4.4996153431115666e-05,2.727697676226,nan,nan,nan,False,not_run,not_requested,"[57.87522228056458,17.058355308713416,40.37985590512458]","[0.01727855134783544,0.058622298685040354,0.024764823388899487]","[5.179681179024573e-08,3.7551484995557867e-10,4.976406894163344e-08]",,,,723093.7902387159,74.46660954143569,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",True,1.0,0.13466115938113543,0.13466115938113543,2,data_only_efim_tau_crb,0.10593282438300833,0.00017383898877170058,0.00017383898877170058,True,0.13483499836990714,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,-10.0,11,3685333214,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.00010354845454053385,0.0013621409396788239,0.07601889901712322,False,2.5843319969427313e-05,2.8631281834070923,0.00010354845454053385,2.5843319969427313e-05,2.8631281834070923,nan,nan,nan,False,not_run,not_requested,"[319.1287417742574,12.084108701762768,69.91180201126511]","[0.0031335316089712876,0.08275331053932351,0.014303736581828558]","[1.7032962885600253e-09,2.7846272767209683e-07,1.10852208295889e-08]",,,,601748.6801517614,91.82831426794142,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,-10.0,11,3685333214,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,"[""poor_clock_consistency""]",True,0.00010354845454053385,0.0013621409396788239,0.07601889901712322,False,2.5843319969427313e-05,2.8631281834070923,0.00010354845454053385,2.5843319969427313e-05,2.8631281834070923,0.00010345853729652805,2.5841860562575287e-05,2.863128183407334,True,rollback,existing_selector_rollback,"[319.1287417742574,12.084108701762768,69.91180201126511]","[0.0031335316089712876,0.08275331053932351,0.014303736581828558]","[1.7032962885600253e-09,2.7846272767209683e-07,1.10852208295889e-08]","[319.1287147980414,12.084108790278655,69.91180217469939]","[0.0031335318738513235,0.08275330993315695,0.014303736548390416]","[3.028871969317637e-09,2.7707673123204943e-07,1.143837488162201e-08]",601748.6801517614,91.82831426794142,601748.7608631758,91.82829558373697,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",True,1.0,11.592057123650372,11.592057123650372,2,data_only_efim_tau_crb,0.9828554116980778,0.0004894661665747253,0.0004894661665747253,True,11.592546589816948,gray,clock_gray,True,ngc_gray_run_rescue,11.592058973433648,11.592058973433648,2,sigma_tau_k,0.9828554901168352,0.0004894555261762942,0.0004894555261762942,True,11.592548428959825,gray,clock_gray,both_uncertified_lower_raw,True,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,-10.0,9,3933360494,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.0003159370006886649,0.0012031253848123942,0.26259690359532195,False,5.098287940546506e-05,1.1912266562051912,0.0003159370006886649,5.098287940546506e-05,1.1912266562051912,nan,nan,nan,False,not_run,not_requested,"[22.285282978766492,37.45319179064385,35.33875245782942]","[0.04487266331464217,0.02669999410336921,0.028297546755731835]","[4.005876494218458e-08,3.325011955895832e-08,3.2509235965904694e-07]",,,,717663.1192433278,77.10473550584642,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,-10.0,9,3933360494,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.0003159370006886649,0.0012031253848123942,0.26259690359532195,False,5.098287940546506e-05,1.1912266562051912,0.0003159370006886649,5.098287940546506e-05,1.1912266562051912,nan,nan,nan,False,not_run,not_requested,"[22.285282978766492,37.45319179064385,35.33875245782942]","[0.04487266331464217,0.02669999410336921,0.028297546755731835]","[4.005876494218458e-08,3.325011955895832e-08,3.2509235965904694e-07]",,,,717663.1192433278,77.10473550584642,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",True,1.0,0.04590660462547042,0.04590660462547042,2,data_only_efim_tau_crb,0.06185103382689629,0.0001761602431261855,0.0001761602431261855,True,0.04608276486859661,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,-10.0,30,635628036,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.002249015955205327,0.001122363957541241,2.0038205433220067,False,6.707929488673753e-05,3.85678018344948,0.002249015955205327,6.707929488673753e-05,3.85678018344948,nan,nan,nan,False,not_run,not_requested,"[32.95586768876187,30.98216778002848,26.74519634158189]","[0.030343610109469205,0.03227663109531126,0.03738989189690533]","[2.7110227222789798e-08,3.6424226856750003e-09,1.2919110618587242e-08]",,,,822057.958374116,70.4752731573509,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
fig1_fig2,adaptive_jones_vp_proposed_ngc,-10.0,30,635628036,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.002249015955205327,0.001122363957541241,2.0038205433220067,False,6.707929488673753e-05,3.85678018344948,0.002249015955205327,6.707929488673753e-05,3.85678018344948,nan,nan,nan,False,not_run,not_requested,"[32.95586768876187,30.98216778002848,26.74519634158189]","[0.030343610109469205,0.03227663109531126,0.03738989189690533]","[2.7110227222789798e-08,3.6424226856750003e-09,1.2919110618587242e-08]",,,,822057.958374116,70.4752731573509,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",True,1.0,0.004093132855195509,0.004093132855195509,2,data_only_efim_tau_crb,0.018468741283574956,0.0002478213791626928,0.0002478213791626928,True,0.004340954234358202,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274
fig1_fig2,adaptive_jones_vp_proposed_old_gated,-10.0,12,2210497206,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.0012580921913760892,0.0010167793032284742,1.237330645284969,False,3.0337992462191498e-05,4.559175738799348,0.0012580921913760892,3.0337992462191498e-05,4.559175738799348,nan,nan,nan,False,not_run,not_requested,"[51.46685029825501,35.3240606691893,18.970224315616164]","[0.019429982486852092,0.028309316115429105,0.05271418952899974]","[4.6336579359594684e-08,3.591690159786446e-08,6.995243648891832e-08]",,,,911871.9838721618,71.36700596321215,nan,nan,direct_vp,direct_vp,False,[],False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan
