snr_db,seed,weight_mode,selected_branch,ue_position_rmse_m,y_nmse,raw_objective,total_runtime_s,error_message,assignment_margin,sigma_delta_t_ns,rank1_ratio_max,initial_z_residual,direct_vp_good,direct_vp_raw_objective,direct_vp_nfev,stage2_rescue_mode,jnpp_weight_mode,jnpp_weights,jnpp_rank1_ratios,jnpp_use_leave_one_out,jnpp_leave_one_out_effective,jnpp_num_candidates,jnpp_num_subsets,jnpp_best_objective,jnpp_best_clock_std_ns,jnpp_runtime_s,direct_vp_selected,jnpp_selected,rollback_selected
-20.0,2028,exponential,direct_vp,0.0027630233513728027,0.0004568555547758445,33.98525364759404,42.617483746988,,5.398020786040014,0.002308850601696772,0.39529842751788263,0.9901340420943038,True,33.98525364759404,5,,,,,nan,nan,nan,nan,nan,nan,nan,True,False,False
-20.0,2028,inverse_rank,direct_vp,0.0027630233513728027,0.0004568555547758445,33.98525364759404,54.90218648701557,,5.398020786040014,0.002308850601696772,0.39529842751788263,0.9901340420943038,True,33.98525364759404,5,,,,,nan,nan,nan,nan,nan,nan,nan,True,False,False
-20.0,2029,equal,direct_vp,0.00877438372179149,0.00017116292724650718,33.31934845890111,42.437903860001825,,5.14614071936403,0.26032998534548596,0.4601232121589359,0.9900973877875378,True,33.31934845890111,5,,,,,nan,nan,nan,nan,nan,nan,nan,True,False,False
-20.0,2029,exponential,direct_vp,0.00877438372179149,0.00017116292724650718,33.31934845890111,53.96016580500873,,5.14614071936403,0.26032998534548596,0.4601232121589359,0.9900973877875378,True,33.31934845890111,5,,,,,nan,nan,nan,nan,nan,nan,nan,True,False,False
-20.0,2029,inverse_rank,direct_vp,0.00877438372179149,0.00017116292724650718,33.31934845890111,41.17022736600484,,5.14614071936403,0.26032998534548596,0.4601232121589359,0.9900973877875378,True,33.31934845890111,5,,,,,nan,nan,nan,nan,nan,nan,nan,True,False,False
-20.0,2030,equal,direct_vp,0.003466062497626917,0.0004581475234018264,79.82647440438767,37.930360572005156,,5.702728711368549,0.033999764194690224,0.5129276783408079,0.9900645951619885,True,79.82647440438767,5,,,,,nan,nan,nan,nan,nan,nan,nan,True,False,False
-20.0,2030,exponential,direct_vp,0.003466062497626917,0.0004581475234018264,79.82647440438767,45.57476329000201,,5.702728711368549,0.033999764194690224,0.5129276783408079,0.9900645951619885,True,79.82647440438767,5,,,,,nan,nan,nan,nan,nan,nan,nan,True,False,False
-20.0,2030,inverse_rank,direct_vp,0.003466062497626917,0.0004581475234018264,79.82647440438767,36.90208685598918,,5.702728711368549,0.033999764194690224,0.5129276783408079,0.9900645951619885,True,79.82647440438767,5,,,,,nan,nan,nan,nan,nan,nan,nan,True,False,False
-20.0,2031,equal,direct_vp,0.002572890842807381,0.00021338433853098214,18.360057983769426,34.04172987799393,,5.245419474658856,0.17851220230269,0.36087903103519353,0.9901077993804394,True,18.360057983769426,4,,,,,nan,nan,nan,nan,nan,nan,nan,True,False,False
-20.0,2031,exponential,direct_vp,0.002572890842807381,0.00021338433853098214,18.360057983769426,33.42445214098552,,5.245419474658856,0.17851220230269,0.36087903103519353,0.9901077993804394,True,18.360057983769426,4,,,,,nan,nan,nan,nan,nan,nan,nan,True,False,False
-20.0,2031,inverse_rank,direct_vp,0.002572890842807381,0.00021338433853098214,18.360057983769426,38.23550992298988,,5.245419474658856,0.17851220230269,0.36087903103519353,0.9901077993804394,True,18.360057983769426,4,,,,,nan,nan,nan,nan,nan,nan,nan,True,False,False
-20.0,2032,equal,direct_vp,0.0017099043241954933,0.0005672833920014666,47.50596903658381,39.58507514500525,,5.698328458060154,0.07072919252565303,0.34266385186418274,0.9900960823321119,True,47.50596903658381,5,,,,,nan,nan,nan,nan,nan,nan,nan,True,False,False
-20.0,2032,exponential,direct_vp,0.0017099043241954933,0.0005672833920014666,47.50596903658381,51.1053602519969,,5.698328458060154,0.07072919252565303,0.34266385186418274,0.9900960823321119,True,47.50596903658381,5,,,,,nan,nan,nan,nan,nan,nan,nan,True,False,False
-20.0,2032,inverse_rank,direct_vp,0.0017099043241954933,0.0005672833920014666,47.50596903658381,39.679043098993134,,5.698328458060154,0.07072919252565303,0.34266385186418274,0.9900960823321119,True,47.50596903658381,5,,,,,nan,nan,nan,nan,nan,nan,nan,True,False,False
-20.0,2033,equal,direct_vp_rollback,1.6580267865207907,0.9936916709343885,4.648322598195683,93.91146461598692,,0.16838412715804257,35.27954327792043,0.9793371565844893,0.9903290695933367,False,4.648322598195683,16,robust_jnpp,equal,"[1.0, 1.0]","[0.23072272919397152, 0.9793371565844893]",True,False,1,1,1.9803207912104535,34.089740685335435,1.2317255309899338,False,False,True
-20.0,2033,exponential,direct_vp_rollback,1.6580267865207907,0.9936916709343885,4.648322598195683,105.68842525899527,,0.16838412715804257,35.27954327792043,0.9793371565844893,0.9903290695933367,False,4.648322598195683,16,robust_jnpp,exponential,"[0.6303718104349452, 0.1410452789049167]","[0.23072272919397152, 0.9793371565844893]",True,False,1,1,0.7613305129692912,34.08824762713294,1.4123748439888004,False,False,True
-20.0,2033,inverse_rank,direct_vp_rollback,1.6580267865207907,0.9936916709343885,4.648322598195683,112.95121882800595,,0.16838412715804257,35.27954327792043,0.9793371565844893,0.9903290695933367,False,4.648322598195683,16,robust_jnpp,inverse_rank,"[1.8774951463013756, 0.1225048536986245]","[0.23072272919397152, 0.9793371565844893]",True,False,1,1,1.9863478086347883,34.73800498229048,1.2732060159905814,False,False,True
-20.0,2034,equal,direct_vp,0.0007260831221336482,6.590333694114802e-05,36.16231636142112,51.09095959298429,,2.576891300745397,0.4627896109319905,0.8854864289628892,0.9906005945440085,True,36.16231636142112,10,,,,,nan,nan,nan,nan,nan,nan,nan,True,False,False
-20.0,2034,exponential,direct_vp,0.0007260831221336482,6.590333694114802e-05,36.16231636142112,49.84075231599854,,2.576891300745397,0.4627896109319905,0.8854864289628892,0.9906005945440085,True,36.16231636142112,10,,,,,nan,nan,nan,nan,nan,nan,nan,True,False,False
-20.0,2034,inverse_rank,direct_vp,0.0007260831221336482,6.590333694114802e-05,36.16231636142112,52.243875532003585,,2.576891300745397,0.4627896109319905,0.8854864289628892,0.9906005945440085,True,36.16231636142112,10,,,,,nan,nan,nan,nan,nan,nan,nan,True,False,False
-20.0,2035,equal,direct_vp,0.0022256081124533587,0.0007056482764538508,39.217326493783816,38.1367521249922,,3.6449347132525696,0.3354759709742577,0.5015221881180243,0.9902490559170471,True,39.217326493783816,5,,,,,nan,nan,nan,nan,nan,nan,nan,True,False,False
-20.0,2035,exponential,direct_vp,0.0022256081124533587,0.0007056482764538508,39.217326493783816,41.28550818900112,,3.6449347132525696,0.3354759709742577,0.5015221881180243,0.9902490559170471,True,39.217326493783816,5,,,,,nan,nan,nan,nan,nan,nan,nan,True,False,False
-20.0,2035,inverse_rank,direct_vp,0.0022256081124533587,0.0007056482764538508,39.217326493783816,47.408933853992494,,3.6449347132525696,0.3354759709742577,0.5015221881180243,0.9902490559170471,True,39.217326493783816,5,,,,,nan,nan,nan,nan,nan,nan,nan,True,False,False
-20.0,2036,equal,direct_vp,0.004554248466514366,0.0003284130662111203,47.911551856663515,38.265191390004475,,6.168567009125634,0.23004616925811136,0.39218705805897786,0.9902481106281885,True,47.911551856663515,5,,,,,nan,nan,nan,nan,nan,nan,nan,True,False,False
-20.0,2036,exponential,direct_vp,0.004554248466514366,0.0003284130662111203,47.911551856663515,40.35386474599363,,6.168567009125634,0.23004616925811136,0.39218705805897786,0.9902481106281885,True,47.911551856663515,5,,,,,nan,nan,nan,nan,nan,nan,nan,True,False,False
-20.0,2036,inverse_rank,direct_vp,0.004554248466514366,0.0003284130662111203,47.911551856663515,40.0984615170164,,6.168567009125634,0.23004616925811136,0.39218705805897786,0.9902481106281885,True,47.911551856663515,5,,,,,nan,nan,nan,nan,nan,nan,nan,True,False,False
-20.0,2037,equal,direct_vp_rollback,0.8825005079945804,0.9990843431987306,89.8281862431698,117.29970076901373,,0.19251506872452523,34.34411840146397,0.9811052080389383,0.9998701816856855,False,89.8281862431698,18,robust_jnpp,equal,"[1.0, 1.0]","[0.2286407590084397, 0.9811052080389383]",True,False,1,1,1.980284470725098,39.32997047073792,1.5021567349904217,False,False,True
-20.0,2037,exponential,direct_vp_rollback,0.8825005079945804,0.9990843431987306,89.8281862431698,105.17535651399521,,0.19251506872452523,34.34411840146397,0.9811052080389383,0.9998701816856855,False,89.8281862431698,18,robust_jnpp,exponential,"[0.6330021134772729, 0.1405474090621755]","[0.2286407590084397, 0.9811052080389383]",True,False,1,1,0.761968097201354,39.32460860978968,0.8535240839992184,False,False,True
-20.0,2037,inverse_rank,direct_vp_rollback,0.8825005079945804,0.9990843431987306,89.8281862431698,122.41106147697428,,0.19251506872452523,34.34411840146397,0.9811052080389383,0.9998701816856855,False,89.8281862431698,18,robust_jnpp,inverse_rank,"[1.8796406122661338, 0.12035938773386619]","[0.2286407590084397, 0.9811052080389383]",True,False,1,1,1.9657615812820857,39.18208109295666,1.156811947003007,False,False,True
-20.0,2038,equal,direct_vp,0.0011942288935278722,0.0003137984282211178,58.37365265873135,43.49461739999242,,3.465386904928054,0.2716848316911036,0.4239479053495933,0.990060478345405,True,58.37365265873135,7,,,,,nan,nan,nan,nan,nan,nan,nan,True,False,False
-20.0,2038,exponential,direct_vp,0.0011942288935278722,0.0003137984282211178,58.37365265873135,45.670701132999966,,3.465386904928054,0.2716848316911036,0.4239479053495933,0.990060478345405,True,58.37365265873135,7,,,,,nan,nan,nan,nan,nan,nan,nan,True,False,False
-20.0,2038,inverse_rank,direct_vp,0.0011942288935278722,0.0003137984282211178,58.37365265873135,44.517623315012315,,3.465386904928054,0.2716848316911036,0.4239479053495933,0.990060478345405,True,58.37365265873135,7,,,,,nan,nan,nan,nan,nan,nan,nan,True,False,False
