trial,statistic
746,16.918184598226418
747,6.571813113975695
748,11.54174375314169
749,13.283603541461023
750,10.325797927169079
751,4.691098892717006
752,12.958948203475078
753,7.444865847096928
754,15.432682368507914
755,7.766769497759528
756,21.348262490369827
757,6.953735668133927
758,6.173253852999337
759,8.382839111651046
760,12.880782803312435
761,16.4905370955382
762,13.881222867922329
763,5.43335940870867
764,5.232364154184285
765,9.290958881380062
766,21.571542708186186
767,21.62011544203891
768,8.903137220422536
769,12.813236164662534
770,11.783496972208074
771,16.064062828423957
772,9.41843919699796
773,12.107243199401314
774,8.136951721758777
775,6.59770537566881
776,13.55687490161321
777,4.2741595182929935
778,5.119874806732868
779,7.568556408982946
780,7.00811316602474
781,10.029993421444257
782,9.031576979957885
783,3.2376933886754937
784,14.687473624082937
785,8.183988124368796
786,4.2557164584334135
787,5.606175756144766
788,9.827637809659478
789,9.496641183041152
790,12.584184518467644
791,7.383206870094469
792,12.219356198992669
793,9.875235559835538
794,8.630078388601383
795,14.701441161599801
796,17.916737837301177
797,7.443336692197469
798,7.993514420132442
799,4.656357446975122
800,6.591139543545132
801,12.996513829399348
802,15.51102600888157
803,13.940371641606644
804,6.26466745263518
805,13.125784339941527
806,6.8769146769714355
807,12.951307215060211
808,7.453421507693867
809,10.28273810336648
810,10.945809584960115
811,11.477930480731837
812,12.458198842202014
813,7.526574275962139
814,19.51824630277909
815,7.4229305455852845
816,4.142959013357957
817,14.073962741390057
818,8.969147759814575
819,9.952078706004478
820,7.920261757289611
821,14.17214970623853
822,15.90417597474953
823,3.596536773985984
824,3.638446040445758
825,11.285692271442086
826,17.014533399463474
827,7.3659558296948715
828,12.12438487047822
829,12.87267749228319
830,17.82620581023958
831,15.433688993534153
832,7.363616946667753
833,13.057204562242404
834,10.0266200670574
835,6.004527219982778
836,10.65671995799303
837,7.757901059177141
838,8.178680113508646
839,14.856896928223676
840,13.543280130275122
841,7.839353196373924
842,17.792507720348524
843,7.996479365956647
844,10.768066587602943
845,16.766571779588826
846,9.451258717441949
847,3.9807857996470384
848,10.075811741162433
849,15.530783998689632
850,4.974436654771255
851,11.164742627084008
852,18.85887175821902
853,16.750310113840676
854,22.395462040565
855,16.89545318397515
856,5.489178558679794
857,4.8261262014031985
858,13.227007854585263
859,6.555171183715356
860,9.897967728855207
861,10.103611515803205
862,7.929508416178542
863,7.680340003901519
864,3.1223111462093422
865,11.614363953912871
866,4.849798187477282
867,13.511050291770582
868,7.72939929166537
869,3.8778391226583637
870,10.691391693764302
871,8.310172062326455
872,16.46449642907243
873,19.68010846591414
874,13.070613442001374
875,9.036416659915897
876,7.416222013550612
877,11.654653350977435
878,14.594654225980559
879,7.545536756422085
880,9.641682927185025
881,8.724931082871196
882,5.57600616002406
883,7.348617827906797
884,7.547240762298982
885,16.287582803828073
886,8.001155692645343
887,9.700483370984445
888,7.304077597924759
889,5.666360327634436
890,11.349660844119574
891,3.945960144149277
892,6.980232870945979
893,21.188948043661288
894,5.474425925136077
895,6.660421371186255
896,16.10427596525196
897,12.235221131452152
898,10.33409936476362
899,10.975979084136927
900,4.679338074293461
901,10.867154749723962
902,9.105712951557129
903,6.390494123986969
904,14.8239613210157
905,14.387074941231084
906,10.521536954361236
907,15.077071096261626
908,8.259839821885445
909,9.328024507862665
